cell_id,baseline,lang,correct
deepseek|P07|tr|0,char_ngram,tr,0
deepseek|P07|tr|1,char_ngram,tr,1
deepseek|P09|tr|1,char_ngram,tr,0
deepseek|P09|tr|0,char_ngram,tr,0
deepseek|P08|tr|1,char_ngram,tr,1
deepseek|P05|tr|0,char_ngram,tr,0
deepseek|P06|tr|1,char_ngram,tr,1
deepseek|P10|tr|0,char_ngram,tr,0
deepseek|P11|tr|0,char_ngram,tr,0
deepseek|P12|tr|0,char_ngram,tr,0
deepseek|P10|tr|1,char_ngram,tr,0
deepseek|P12|tr|1,char_ngram,tr,1
deepseek|P11|tr|1,char_ngram,tr,0
gemini|P01|tr|0,char_ngram,tr,1
gemini|P01|tr|1,char_ngram,tr,1
gemini|P02|tr|1,char_ngram,tr,1
gemini|P02|tr|0,char_ngram,tr,1
gemini|P03|tr|0,char_ngram,tr,0
gemini|P03|tr|1,char_ngram,tr,1
gemini|P05|tr|0,char_ngram,tr,1
gemini|P04|tr|0,char_ngram,tr,1
gemini|P07|tr|0,char_ngram,tr,1
gemini|P04|tr|1,char_ngram,tr,1
gemini|P07|tr|1,char_ngram,tr,1
gemini|P05|tr|1,char_ngram,tr,1
gemini|P06|tr|1,char_ngram,tr,1
gemini|P06|tr|0,char_ngram,tr,1
gemini|P08|tr|0,char_ngram,tr,1
gemini|P09|tr|0,char_ngram,tr,1
gemini|P08|tr|1,char_ngram,tr,1
gemini|P10|tr|0,char_ngram,tr,1
gemini|P10|tr|1,char_ngram,tr,1
gemini|P11|tr|1,char_ngram,tr,1
gemini|P09|tr|1,char_ngram,tr,1
gemini|P11|tr|0,char_ngram,tr,1
gemini|P12|tr|0,char_ngram,tr,1
gemini|P12|tr|1,char_ngram,tr,1
gpt|P01|tr|1,char_ngram,tr,1
gpt|P01|tr|0,char_ngram,tr,1
gpt|P02|tr|0,char_ngram,tr,1
gpt|P02|tr|1,char_ngram,tr,1
gpt|P04|tr|0,char_ngram,tr,1
gpt|P04|tr|1,char_ngram,tr,1
gpt|P03|tr|1,char_ngram,tr,1
gpt|P03|tr|0,char_ngram,tr,1
gpt|P06|tr|1,char_ngram,tr,0
gpt|P05|tr|0,char_ngram,tr,1
gpt|P07|tr|0,char_ngram,tr,1
gpt|P07|tr|1,char_ngram,tr,1
gpt|P05|tr|1,char_ngram,tr,1
gpt|P08|tr|0,char_ngram,tr,1
gpt|P06|tr|0,char_ngram,tr,0
gpt|P08|tr|1,char_ngram,tr,1
gpt|P09|tr|0,char_ngram,tr,1
gpt|P10|tr|0,char_ngram,tr,1
gpt|P09|tr|1,char_ngram,tr,0
gpt|P11|tr|0,char_ngram,tr,1
gpt|P10|tr|1,char_ngram,tr,1
gpt|P11|tr|1,char_ngram,tr,1
gpt|P12|tr|0,char_ngram,tr,1
gpt|P12|tr|1,char_ngram,tr,1
grok|P01|tr|0,char_ngram,tr,0
grok|P02|tr|1,char_ngram,tr,1
grok|P03|tr|0,char_ngram,tr,1
grok|P02|tr|0,char_ngram,tr,1
grok|P03|tr|1,char_ngram,tr,1
grok|P01|tr|1,char_ngram,tr,1
grok|P04|tr|0,char_ngram,tr,1
grok|P04|tr|1,char_ngram,tr,1
grok|P05|tr|0,char_ngram,tr,1
grok|P06|tr|0,char_ngram,tr,1
grok|P07|tr|0,char_ngram,tr,1
grok|P06|tr|1,char_ngram,tr,1
grok|P07|tr|1,char_ngram,tr,1
grok|P05|tr|1,char_ngram,tr,1
grok|P08|tr|0,char_ngram,tr,1
grok|P08|tr|1,char_ngram,tr,1
grok|P10|tr|1,char_ngram,tr,1
grok|P10|tr|0,char_ngram,tr,1
grok|P09|tr|0,char_ngram,tr,1
grok|P11|tr|0,char_ngram,tr,0
grok|P11|tr|1,char_ngram,tr,0
grok|P12|tr|0,char_ngram,tr,1
grok|P12|tr|1,char_ngram,tr,1
grok|P09|tr|1,char_ngram,tr,1
claude|P01|zh|0,char_ngram,zh,1
claude|P01|zh|1,char_ngram,zh,1
claude|P04|zh|0,char_ngram,zh,0
claude|P04|zh|1,char_ngram,zh,1
claude|P02|zh|0,char_ngram,zh,1
claude|P03|zh|0,char_ngram,zh,1
claude|P02|zh|1,char_ngram,zh,1
claude|P03|zh|1,char_ngram,zh,1
claude|P05|zh|0,char_ngram,zh,1
claude|P05|zh|1,char_ngram,zh,1
claude|P08|zh|1,char_ngram,zh,1
claude|P07|zh|1,char_ngram,zh,1
claude|P07|zh|0,char_ngram,zh,1
claude|P08|zh|0,char_ngram,zh,1
claude|P06|zh|0,char_ngram,zh,1
claude|P06|zh|1,char_ngram,zh,1
claude|P09|zh|0,char_ngram,zh,1
claude|P09|zh|1,char_ngram,zh,1
claude|P10|zh|0,char_ngram,zh,1
claude|P10|zh|1,char_ngram,zh,1
claude|P11|zh|0,char_ngram,zh,1
claude|P11|zh|1,char_ngram,zh,1
claude|P12|zh|1,char_ngram,zh,1
claude|P12|zh|0,char_ngram,zh,1
deepseek|P01|zh|0,char_ngram,zh,1
deepseek|P01|zh|1,char_ngram,zh,0
deepseek|P02|zh|0,char_ngram,zh,1
deepseek|P03|zh|0,char_ngram,zh,1
deepseek|P02|zh|1,char_ngram,zh,1
deepseek|P05|zh|1,char_ngram,zh,1
deepseek|P03|zh|1,char_ngram,zh,1
deepseek|P05|zh|0,char_ngram,zh,1
deepseek|P06|zh|0,char_ngram,zh,0
deepseek|P07|zh|0,char_ngram,zh,0
deepseek|P08|zh|0,char_ngram,zh,0
deepseek|P04|zh|0,char_ngram,zh,1
deepseek|P09|zh|1,char_ngram,zh,1
deepseek|P07|zh|1,char_ngram,zh,0
deepseek|P04|zh|1,char_ngram,zh,1
deepseek|P06|zh|1,char_ngram,zh,0
deepseek|P10|zh|0,char_ngram,zh,0
deepseek|P08|zh|1,char_ngram,zh,0
deepseek|P09|zh|0,char_ngram,zh,1
deepseek|P12|zh|1,char_ngram,zh,0
deepseek|P12|zh|0,char_ngram,zh,0
deepseek|P11|zh|0,char_ngram,zh,0
deepseek|P11|zh|1,char_ngram,zh,0
deepseek|P10|zh|1,char_ngram,zh,1
gemini|P01|zh|0,char_ngram,zh,1
gemini|P02|zh|0,char_ngram,zh,1
gemini|P02|zh|1,char_ngram,zh,1
gemini|P03|zh|1,char_ngram,zh,1
gemini|P03|zh|0,char_ngram,zh,1
gemini|P01|zh|1,char_ngram,zh,1
gemini|P04|zh|0,char_ngram,zh,1
gemini|P05|zh|0,char_ngram,zh,0
gemini|P05|zh|1,char_ngram,zh,1
gemini|P07|zh|0,char_ngram,zh,1
gemini|P04|zh|1,char_ngram,zh,1
gemini|P06|zh|0,char_ngram,zh,1
gemini|P06|zh|1,char_ngram,zh,1
gemini|P08|zh|0,char_ngram,zh,0
gemini|P08|zh|1,char_ngram,zh,1
gemini|P07|zh|1,char_ngram,zh,1
gemini|P09|zh|0,char_ngram,zh,1
gemini|P09|zh|1,char_ngram,zh,1
gemini|P11|zh|0,char_ngram,zh,1
gemini|P10|zh|0,char_ngram,zh,1
gemini|P10|zh|1,char_ngram,zh,1
gemini|P12|zh|0,char_ngram,zh,1
gemini|P11|zh|1,char_ngram,zh,1
gemini|P12|zh|1,char_ngram,zh,1
gpt|P02|zh|0,char_ngram,zh,1
gpt|P01|zh|0,char_ngram,zh,1
gpt|P01|zh|1,char_ngram,zh,1
gpt|P02|zh|1,char_ngram,zh,1
gpt|P03|zh|1,char_ngram,zh,1
gpt|P03|zh|0,char_ngram,zh,1
gpt|P05|zh|0,char_ngram,zh,1
gpt|P05|zh|1,char_ngram,zh,1
gpt|P04|zh|0,char_ngram,zh,1
gpt|P04|zh|1,char_ngram,zh,1
gpt|P07|zh|0,char_ngram,zh,1
gpt|P07|zh|1,char_ngram,zh,1
gpt|P06|zh|0,char_ngram,zh,1
gpt|P06|zh|1,char_ngram,zh,1
gpt|P09|zh|0,char_ngram,zh,1
gpt|P08|zh|0,char_ngram,zh,1
gpt|P08|zh|1,char_ngram,zh,1
gpt|P10|zh|1,char_ngram,zh,1
gpt|P11|zh|1,char_ngram,zh,1
gpt|P11|zh|0,char_ngram,zh,1
gpt|P09|zh|1,char_ngram,zh,1
gpt|P10|zh|0,char_ngram,zh,1
gpt|P12|zh|0,char_ngram,zh,1
gpt|P12|zh|1,char_ngram,zh,1
grok|P01|zh|1,char_ngram,zh,1
grok|P01|zh|0,char_ngram,zh,1
grok|P03|zh|1,char_ngram,zh,1
grok|P03|zh|0,char_ngram,zh,1
grok|P02|zh|1,char_ngram,zh,1
grok|P02|zh|0,char_ngram,zh,1
grok|P04|zh|1,char_ngram,zh,1
grok|P05|zh|0,char_ngram,zh,1
grok|P04|zh|0,char_ngram,zh,1
grok|P05|zh|1,char_ngram,zh,1
grok|P06|zh|1,char_ngram,zh,1
grok|P06|zh|0,char_ngram,zh,1
grok|P07|zh|1,char_ngram,zh,1
grok|P09|zh|1,char_ngram,zh,1
grok|P07|zh|0,char_ngram,zh,1
grok|P08|zh|1,char_ngram,zh,1
grok|P09|zh|0,char_ngram,zh,1
grok|P10|zh|0,char_ngram,zh,1
grok|P10|zh|1,char_ngram,zh,1
grok|P11|zh|0,char_ngram,zh,0
grok|P11|zh|1,char_ngram,zh,1
grok|P12|zh|0,char_ngram,zh,1
grok|P12|zh|1,char_ngram,zh,1
grok|P08|zh|0,char_ngram,zh,1
claude|P01|en|1,word_ngram,en,0
claude|P01|en|0,word_ngram,en,0
claude|P02|en|0,word_ngram,en,0
claude|P03|en|0,word_ngram,en,1
claude|P02|en|1,word_ngram,en,0
claude|P03|en|1,word_ngram,en,1
claude|P04|en|0,word_ngram,en,1
claude|P04|en|1,word_ngram,en,1
claude|P05|en|0,word_ngram,en,1
claude|P05|en|1,word_ngram,en,1
claude|P06|en|0,word_ngram,en,1
claude|P07|en|0,word_ngram,en,1
claude|P06|en|1,word_ngram,en,1
claude|P07|en|1,word_ngram,en,1
claude|P08|en|0,word_ngram,en,1
claude|P08|en|1,word_ngram,en,1
claude|P12|en|0,word_ngram,en,1
claude|P10|en|0,word_ngram,en,1
claude|P10|en|1,word_ngram,en,1
claude|P09|en|1,word_ngram,en,1
claude|P12|en|1,word_ngram,en,1
claude|P11|en|0,word_ngram,en,1
claude|P09|en|0,word_ngram,en,0
claude|P11|en|1,word_ngram,en,1
deepseek|P03|en|0,word_ngram,en,0
deepseek|P03|en|1,word_ngram,en,0
deepseek|P02|en|0,word_ngram,en,0
deepseek|P01|en|1,word_ngram,en,0
deepseek|P02|en|1,word_ngram,en,0
deepseek|P01|en|0,word_ngram,en,1
deepseek|P04|en|0,word_ngram,en,1
deepseek|P05|en|1,word_ngram,en,0
deepseek|P05|en|0,word_ngram,en,0
deepseek|P07|en|1,word_ngram,en,0
deepseek|P09|en|0,word_ngram,en,0
deepseek|P07|en|0,word_ngram,en,0
deepseek|P08|en|1,word_ngram,en,0
deepseek|P06|en|1,word_ngram,en,1
deepseek|P06|en|0,word_ngram,en,0
deepseek|P10|en|0,word_ngram,en,0
deepseek|P04|en|1,word_ngram,en,1
deepseek|P11|en|0,word_ngram,en,0
deepseek|P12|en|1,word_ngram,en,0
deepseek|P08|en|0,word_ngram,en,0
deepseek|P09|en|1,word_ngram,en,0
deepseek|P10|en|1,word_ngram,en,0
deepseek|P12|en|0,word_ngram,en,1
deepseek|P11|en|1,word_ngram,en,0
gemini|P01|en|0,word_ngram,en,1
gemini|P01|en|1,word_ngram,en,1
gemini|P02|en|0,word_ngram,en,1
gemini|P02|en|1,word_ngram,en,1
gemini|P03|en|0,word_ngram,en,1
gemini|P03|en|1,word_ngram,en,1
gemini|P05|en|1,word_ngram,en,1
gemini|P05|en|0,word_ngram,en,1
gemini|P04|en|0,word_ngram,en,0
gemini|P04|en|1,word_ngram,en,1
gemini|P06|en|1,word_ngram,en,1
gemini|P06|en|0,word_ngram,en,1
gemini|P07|en|0,word_ngram,en,1
gemini|P07|en|1,word_ngram,en,1
gemini|P09|en|0,word_ngram,en,1
gemini|P08|en|1,word_ngram,en,1
gemini|P10|en|1,word_ngram,en,1
gemini|P09|en|1,word_ngram,en,1
gemini|P10|en|0,word_ngram,en,1
gemini|P11|en|1,word_ngram,en,1
gemini|P08|en|0,word_ngram,en,1
gemini|P11|en|0,word_ngram,en,1
gemini|P12|en|0,word_ngram,en,1
gemini|P12|en|1,word_ngram,en,1
gpt|P03|en|1,word_ngram,en,1
gpt|P03|en|0,word_ngram,en,1
gpt|P01|en|1,word_ngram,en,1
gpt|P01|en|0,word_ngram,en,1
gpt|P02|en|0,word_ngram,en,1
gpt|P02|en|1,word_ngram,en,1
gpt|P04|en|1,word_ngram,en,1
gpt|P04|en|0,word_ngram,en,1
gpt|P07|en|1,word_ngram,en,1
gpt|P07|en|0,word_ngram,en,1
gpt|P08|en|0,word_ngram,en,1
gpt|P08|en|1,word_ngram,en,1
gpt|P05|en|1,word_ngram,en,1
gpt|P05|en|0,word_ngram,en,1
gpt|P06|en|1,word_ngram,en,1
gpt|P06|en|0,word_ngram,en,1
gpt|P09|en|0,word_ngram,en,1
gpt|P09|en|1,word_ngram,en,1
gpt|P10|en|1,word_ngram,en,1
gpt|P11|en|0,word_ngram,en,1
gpt|P10|en|0,word_ngram,en,1
gpt|P11|en|1,word_ngram,en,1
gpt|P12|en|1,word_ngram,en,1
gpt|P12|en|0,word_ngram,en,1
grok|P01|en|0,word_ngram,en,1
grok|P01|en|1,word_ngram,en,1
grok|P03|en|0,word_ngram,en,1
grok|P03|en|1,word_ngram,en,1
grok|P02|en|0,word_ngram,en,1
grok|P02|en|1,word_ngram,en,1
grok|P04|en|0,word_ngram,en,1
grok|P05|en|0,word_ngram,en,1
grok|P04|en|1,word_ngram,en,1
grok|P05|en|1,word_ngram,en,1
grok|P06|en|0,word_ngram,en,1
grok|P06|en|1,word_ngram,en,1
grok|P07|en|0,word_ngram,en,1
grok|P07|en|1,word_ngram,en,1
grok|P09|en|0,word_ngram,en,1
grok|P08|en|1,word_ngram,en,1
grok|P08|en|0,word_ngram,en,1
grok|P09|en|1,word_ngram,en,1
grok|P10|en|1,word_ngram,en,1
grok|P10|en|0,word_ngram,en,1
grok|P11|en|1,word_ngram,en,1
grok|P12|en|1,word_ngram,en,1
grok|P11|en|0,word_ngram,en,0
grok|P12|en|0,word_ngram,en,1
claude|P02|es|1,word_ngram,es,0
claude|P02|es|0,word_ngram,es,0
claude|P01|es|1,word_ngram,es,0
claude|P03|es|0,word_ngram,es,1
claude|P03|es|1,word_ngram,es,1
claude|P01|es|0,word_ngram,es,1
claude|P04|es|1,word_ngram,es,0
claude|P04|es|0,word_ngram,es,1
claude|P05|es|0,word_ngram,es,1
claude|P06|es|0,word_ngram,es,1
claude|P05|es|1,word_ngram,es,0
claude|P06|es|1,word_ngram,es,1
claude|P07|es|0,word_ngram,es,1
claude|P08|es|0,word_ngram,es,1
claude|P08|es|1,word_ngram,es,1
claude|P07|es|1,word_ngram,es,1
claude|P09|es|0,word_ngram,es,1
claude|P09|es|1,word_ngram,es,1
claude|P10|es|1,word_ngram,es,1
claude|P10|es|0,word_ngram,es,1
claude|P11|es|0,word_ngram,es,1
claude|P11|es|1,word_ngram,es,1
claude|P12|es|0,word_ngram,es,0
claude|P12|es|1,word_ngram,es,1
deepseek|P01|es|1,word_ngram,es,0
deepseek|P01|es|0,word_ngram,es,0
deepseek|P03|es|1,word_ngram,es,0
deepseek|P03|es|0,word_ngram,es,1
deepseek|P02|es|1,word_ngram,es,1
deepseek|P04|es|0,word_ngram,es,0
deepseek|P05|es|1,word_ngram,es,0
deepseek|P07|es|0,word_ngram,es,0
deepseek|P04|es|1,word_ngram,es,0
deepseek|P07|es|1,word_ngram,es,1
deepseek|P05|es|0,word_ngram,es,0
deepseek|P08|es|0,word_ngram,es,1
deepseek|P08|es|1,word_ngram,es,0
deepseek|P06|es|1,word_ngram,es,0
deepseek|P06|es|0,word_ngram,es,1
deepseek|P10|es|1,word_ngram,es,0
deepseek|P10|es|0,word_ngram,es,0
deepseek|P11|es|0,word_ngram,es,0
deepseek|P09|es|1,word_ngram,es,1
deepseek|P11|es|1,word_ngram,es,0
deepseek|P12|es|0,word_ngram,es,0
deepseek|P09|es|0,word_ngram,es,1
deepseek|P02|es|0,word_ngram,es,1
deepseek|P12|es|1,word_ngram,es,1
gemini|P01|es|0,word_ngram,es,1
gemini|P01|es|1,word_ngram,es,1
gemini|P02|es|0,word_ngram,es,1
gemini|P03|es|0,word_ngram,es,1
gemini|P03|es|1,word_ngram,es,1
gemini|P02|es|1,word_ngram,es,1
gemini|P05|es|0,word_ngram,es,1
gemini|P04|es|1,word_ngram,es,1
gemini|P06|es|0,word_ngram,es,1
gemini|P05|es|1,word_ngram,es,1
gemini|P04|es|0,word_ngram,es,1
gemini|P06|es|1,word_ngram,es,1
gemini|P07|es|0,word_ngram,es,1
gemini|P07|es|1,word_ngram,es,1
gemini|P08|es|0,word_ngram,es,1
gemini|P08|es|1,word_ngram,es,1
gemini|P09|es|1,word_ngram,es,1
gemini|P09|es|0,word_ngram,es,1
gemini|P10|es|0,word_ngram,es,1
gemini|P11|es|0,word_ngram,es,1
gemini|P10|es|1,word_ngram,es,1
gemini|P11|es|1,word_ngram,es,0
gemini|P12|es|1,word_ngram,es,1
gemini|P12|es|0,word_ngram,es,1
gpt|P01|es|0,word_ngram,es,1
gpt|P01|es|1,word_ngram,es,1
gpt|P03|es|0,word_ngram,es,1
gpt|P02|es|0,word_ngram,es,1
gpt|P03|es|1,word_ngram,es,1
gpt|P02|es|1,word_ngram,es,1
gpt|P05|es|0,word_ngram,es,1
gpt|P05|es|1,word_ngram,es,1
gpt|P04|es|1,word_ngram,es,0
gpt|P07|es|0,word_ngram,es,1
gpt|P07|es|1,word_ngram,es,1
gpt|P04|es|0,word_ngram,es,0
gpt|P08|es|0,word_ngram,es,1
gpt|P06|es|1,word_ngram,es,1
gpt|P06|es|0,word_ngram,es,1
gpt|P08|es|1,word_ngram,es,1
gpt|P10|es|0,word_ngram,es,1
gpt|P09|es|0,word_ngram,es,1
gpt|P10|es|1,word_ngram,es,1
gpt|P09|es|1,word_ngram,es,1
gpt|P11|es|0,word_ngram,es,1
gpt|P11|es|1,word_ngram,es,1
gpt|P12|es|1,word_ngram,es,1
gpt|P12|es|0,word_ngram,es,1
grok|P01|es|0,word_ngram,es,1
grok|P01|es|1,word_ngram,es,1
grok|P02|es|0,word_ngram,es,1
grok|P02|es|1,word_ngram,es,1
grok|P03|es|1,word_ngram,es,0
grok|P03|es|0,word_ngram,es,1
grok|P04|es|1,word_ngram,es,1
grok|P04|es|0,word_ngram,es,1
grok|P05|es|0,word_ngram,es,1
grok|P05|es|1,word_ngram,es,1
grok|P06|es|0,word_ngram,es,1
grok|P07|es|0,word_ngram,es,1
grok|P06|es|1,word_ngram,es,1
grok|P07|es|1,word_ngram,es,1
grok|P08|es|0,word_ngram,es,1
grok|P08|es|1,word_ngram,es,1
grok|P09|es|0,word_ngram,es,1
grok|P10|es|0,word_ngram,es,1
grok|P09|es|1,word_ngram,es,1
grok|P10|es|1,word_ngram,es,1
grok|P11|es|0,word_ngram,es,0
grok|P11|es|1,word_ngram,es,1
grok|P12|es|0,word_ngram,es,1
grok|P12|es|1,word_ngram,es,1
claude|P01|hi|0,word_ngram,hi,1
claude|P02|hi|0,word_ngram,hi,1
claude|P03|hi|0,word_ngram,hi,0
claude|P03|hi|1,word_ngram,hi,0
claude|P01|hi|1,word_ngram,hi,1
claude|P04|hi|1,word_ngram,hi,1
claude|P02|hi|1,word_ngram,hi,0
claude|P04|hi|0,word_ngram,hi,1
claude|P08|hi|0,word_ngram,hi,1
claude|P05|hi|0,word_ngram,hi,1
claude|P07|hi|1,word_ngram,hi,1
claude|P05|hi|1,word_ngram,hi,1
claude|P08|hi|1,word_ngram,hi,1
claude|P07|hi|0,word_ngram,hi,1
claude|P06|hi|1,word_ngram,hi,0
claude|P06|hi|0,word_ngram,hi,0
claude|P09|hi|0,word_ngram,hi,1
claude|P09|hi|1,word_ngram,hi,1
claude|P11|hi|0,word_ngram,hi,1
claude|P10|hi|1,word_ngram,hi,1
claude|P10|hi|0,word_ngram,hi,1
claude|P11|hi|1,word_ngram,hi,1
claude|P12|hi|1,word_ngram,hi,0
claude|P12|hi|0,word_ngram,hi,1
deepseek|P01|hi|0,word_ngram,hi,1
deepseek|P02|hi|1,word_ngram,hi,1
deepseek|P01|hi|1,word_ngram,hi,0
deepseek|P03|hi|0,word_ngram,hi,0
deepseek|P04|hi|0,word_ngram,hi,0
deepseek|P02|hi|0,word_ngram,hi,1
deepseek|P04|hi|1,word_ngram,hi,1
deepseek|P05|hi|0,word_ngram,hi,0
deepseek|P03|hi|1,word_ngram,hi,0
deepseek|P06|hi|1,word_ngram,hi,1
deepseek|P05|hi|1,word_ngram,hi,0
deepseek|P07|hi|1,word_ngram,hi,1
deepseek|P08|hi|0,word_ngram,hi,0
deepseek|P06|hi|0,word_ngram,hi,1
deepseek|P07|hi|0,word_ngram,hi,1
deepseek|P08|hi|1,word_ngram,hi,0
deepseek|P09|hi|0,word_ngram,hi,1
deepseek|P11|hi|0,word_ngram,hi,0
deepseek|P09|hi|1,word_ngram,hi,1
deepseek|P10|hi|0,word_ngram,hi,0
deepseek|P10|hi|1,word_ngram,hi,1
deepseek|P12|hi|0,word_ngram,hi,0
deepseek|P12|hi|1,word_ngram,hi,1
deepseek|P11|hi|1,word_ngram,hi,0
gemini|P01|hi|1,word_ngram,hi,1
gemini|P01|hi|0,word_ngram,hi,0
gemini|P02|hi|1,word_ngram,hi,1
gemini|P02|hi|0,word_ngram,hi,1
gemini|P03|hi|0,word_ngram,hi,1
gemini|P03|hi|1,word_ngram,hi,1
gemini|P04|hi|1,word_ngram,hi,1
gemini|P04|hi|0,word_ngram,hi,1
gemini|P05|hi|0,word_ngram,hi,1
gemini|P05|hi|1,word_ngram,hi,1
gemini|P06|hi|0,word_ngram,hi,1
gemini|P07|hi|1,word_ngram,hi,1
gemini|P06|hi|1,word_ngram,hi,1
gemini|P07|hi|0,word_ngram,hi,0
gemini|P08|hi|0,word_ngram,hi,1
gemini|P08|hi|1,word_ngram,hi,1
gemini|P09|hi|1,word_ngram,hi,1
gemini|P09|hi|0,word_ngram,hi,1
gemini|P10|hi|0,word_ngram,hi,1
gemini|P10|hi|1,word_ngram,hi,1
gemini|P11|hi|1,word_ngram,hi,1
gemini|P11|hi|0,word_ngram,hi,1
gemini|P12|hi|1,word_ngram,hi,1
gemini|P12|hi|0,word_ngram,hi,1
gpt|P03|hi|0,word_ngram,hi,1
gpt|P03|hi|1,word_ngram,hi,1
gpt|P01|hi|0,word_ngram,hi,1
gpt|P01|hi|1,word_ngram,hi,1
gpt|P04|hi|0,word_ngram,hi,1
gpt|P04|hi|1,word_ngram,hi,1
gpt|P02|hi|1,word_ngram,hi,1
gpt|P02|hi|0,word_ngram,hi,1
gpt|P05|hi|0,word_ngram,hi,1
gpt|P05|hi|1,word_ngram,hi,1
gpt|P06|hi|0,word_ngram,hi,0
gpt|P06|hi|1,word_ngram,hi,0
gpt|P07|hi|0,word_ngram,hi,1
gpt|P08|hi|0,word_ngram,hi,1
gpt|P08|hi|1,word_ngram,hi,1
gpt|P09|hi|0,word_ngram,hi,1
gpt|P07|hi|1,word_ngram,hi,0
gpt|P09|hi|1,word_ngram,hi,1
gpt|P10|hi|0,word_ngram,hi,0
gpt|P10|hi|1,word_ngram,hi,0
gpt|P11|hi|0,word_ngram,hi,1
gpt|P11|hi|1,word_ngram,hi,1
gpt|P12|hi|0,word_ngram,hi,1
gpt|P12|hi|1,word_ngram,hi,1
grok|P03|hi|0,word_ngram,hi,0
grok|P03|hi|1,word_ngram,hi,0
grok|P02|hi|1,word_ngram,hi,1
grok|P01|hi|1,word_ngram,hi,1
grok|P02|hi|0,word_ngram,hi,1
grok|P01|hi|0,word_ngram,hi,1
grok|P04|hi|0,word_ngram,hi,1
grok|P04|hi|1,word_ngram,hi,1
grok|P06|hi|0,word_ngram,hi,0
grok|P08|hi|0,word_ngram,hi,1
grok|P05|hi|0,word_ngram,hi,0
grok|P07|hi|1,word_ngram,hi,1
grok|P08|hi|1,word_ngram,hi,1
grok|P05|hi|1,word_ngram,hi,1
grok|P07|hi|0,word_ngram,hi,0
grok|P09|hi|0,word_ngram,hi,0
grok|P10|hi|0,word_ngram,hi,1
grok|P10|hi|1,word_ngram,hi,1
grok|P09|hi|1,word_ngram,hi,1
grok|P11|hi|1,word_ngram,hi,1
grok|P11|hi|0,word_ngram,hi,0
grok|P12|hi|1,word_ngram,hi,1
grok|P12|hi|0,word_ngram,hi,1
claude|P01|ja|0,word_ngram,ja,1
claude|P01|ja|1,word_ngram,ja,1
claude|P03|ja|0,word_ngram,ja,1
claude|P02|ja|1,word_ngram,ja,1
claude|P02|ja|0,word_ngram,ja,1
claude|P03|ja|1,word_ngram,ja,1
claude|P04|ja|0,word_ngram,ja,1
claude|P04|ja|1,word_ngram,ja,1
claude|P07|ja|0,word_ngram,ja,1
claude|P06|ja|0,word_ngram,ja,1
claude|P06|ja|1,word_ngram,ja,1
claude|P07|ja|1,word_ngram,ja,1
claude|P05|ja|1,word_ngram,ja,1
claude|P05|ja|0,word_ngram,ja,1
claude|P08|ja|0,word_ngram,ja,0
claude|P08|ja|1,word_ngram,ja,0
claude|P09|ja|0,word_ngram,ja,1
claude|P09|ja|1,word_ngram,ja,1
claude|P10|ja|1,word_ngram,ja,1
claude|P10|ja|0,word_ngram,ja,1
claude|P11|ja|1,word_ngram,ja,0
claude|P11|ja|0,word_ngram,ja,1
claude|P12|ja|0,word_ngram,ja,1
claude|P12|ja|1,word_ngram,ja,1
deepseek|P01|ja|0,word_ngram,ja,1
deepseek|P01|ja|1,word_ngram,ja,0
deepseek|P02|ja|0,word_ngram,ja,0
deepseek|P04|ja|0,word_ngram,ja,0
deepseek|P03|ja|1,word_ngram,ja,1
deepseek|P02|ja|1,word_ngram,ja,1
deepseek|P03|ja|0,word_ngram,ja,0
deepseek|P04|ja|1,word_ngram,ja,0
deepseek|P07|ja|0,word_ngram,ja,1
deepseek|P05|ja|0,word_ngram,ja,0
deepseek|P06|ja|1,word_ngram,ja,1
deepseek|P06|ja|0,word_ngram,ja,0
deepseek|P07|ja|1,word_ngram,ja,0
deepseek|P09|ja|1,word_ngram,ja,1
deepseek|P08|ja|0,word_ngram,ja,0
deepseek|P10|ja|1,word_ngram,ja,1
deepseek|P08|ja|1,word_ngram,ja,0
deepseek|P11|ja|1,word_ngram,ja,0
deepseek|P10|ja|0,word_ngram,ja,0
deepseek|P12|ja|1,word_ngram,ja,1
deepseek|P05|ja|1,word_ngram,ja,0
deepseek|P11|ja|0,word_ngram,ja,1
deepseek|P12|ja|0,word_ngram,ja,1
deepseek|P09|ja|0,word_ngram,ja,1
gemini|P01|ja|0,word_ngram,ja,0
gemini|P02|ja|0,word_ngram,ja,0
gemini|P01|ja|1,word_ngram,ja,1
gemini|P02|ja|1,word_ngram,ja,0
gemini|P04|ja|0,word_ngram,ja,1
gemini|P03|ja|0,word_ngram,ja,1
gemini|P03|ja|1,word_ngram,ja,0
gemini|P04|ja|1,word_ngram,ja,1
gemini|P06|ja|0,word_ngram,ja,0
gemini|P05|ja|1,word_ngram,ja,1
gemini|P06|ja|1,word_ngram,ja,1
gemini|P07|ja|0,word_ngram,ja,1
gemini|P07|ja|1,word_ngram,ja,1
gemini|P09|ja|1,word_ngram,ja,1
gemini|P05|ja|0,word_ngram,ja,0
gemini|P09|ja|0,word_ngram,ja,1
gemini|P10|ja|0,word_ngram,ja,0
gemini|P10|ja|1,word_ngram,ja,0
gemini|P08|ja|0,word_ngram,ja,0
gemini|P08|ja|1,word_ngram,ja,0
gemini|P11|ja|1,word_ngram,ja,0
